item_topic,source_topic,age_segment,dt,Others,Top and Other,record_id,visits
Интересные факты,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1047710,1
Интересные факты,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1047800,2
Интересные факты,История,31-35,9/24/2019 6:32:00 PM,Others,История,1047870,1
Интересные факты,Музыка,31-35,9/24/2019 6:32:00 PM,Others,Другие,1048009,1
Интересные факты,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1048064,4
Интересные факты,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1048137,2
Интересные факты,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1048257,1
Интересные факты,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1048322,3
Интересные факты,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1048444,2
Интересные факты,Сад и дача,31-35,9/24/2019 6:32:00 PM,Others,Сад и дача,1048523,3
Интересные факты,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1048644,1
Интересные факты,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1048720,2
Интересные факты,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1048774,2
Искусство,Авто,31-35,9/24/2019 6:32:00 PM,Others,Авто,1048937,1
Искусство,Здоровье,31-35,9/24/2019 6:32:00 PM,Others,Здоровье,1049070,1
Искусство,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1049115,1
Искусство,История,31-35,9/24/2019 6:32:00 PM,Others,История,1049269,3
Искусство,Политика,31-35,9/24/2019 6:32:00 PM,Others,Политика,1049546,1
Искусство,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1049853,1
Искусство,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1049920,1
Искусство,Строительство,31-35,9/24/2019 6:32:00 PM,Others,Другие,1049990,1
История,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1050164,1
История,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1050331,1
История,История,31-35,9/24/2019 6:32:00 PM,Others,История,1050482,1
История,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1050548,1
История,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1050648,1
История,Политика,31-35,9/24/2019 6:32:00 PM,Others,Политика,1050764,1
История,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1050818,1
История,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1050883,4
История,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1051006,2
История,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1051171,1
История,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1051240,1
История,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1051298,1
История,Технологии,31-35,9/24/2019 6:32:00 PM,Others,Другие,1051350,1
Красота,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1051465,2
Красота,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1051638,2
Красота,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1051838,3
Красота,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1051980,2
Красота,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1052126,3
Красота,Сад и дача,31-35,9/24/2019 6:32:00 PM,Others,Сад и дача,1052286,1
Красота,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1052404,1
Культура,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1052795,2
Культура,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1052910,2
Культура,История,31-35,9/24/2019 6:32:00 PM,Others,История,1052974,2
Культура,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1053562,1
Культура,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1053623,2
Наука,Авто,31-35,9/24/2019 6:32:00 PM,Others,Авто,1053783,1
Наука,Деньги,31-35,9/24/2019 6:32:00 PM,Others,Другие,1053842,1
Наука,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1054059,1
Наука,Интерьеры,31-35,9/24/2019 6:32:00 PM,Others,Другие,1054121,1
Наука,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1054167,1
Наука,История,31-35,9/24/2019 6:32:00 PM,Others,История,1054231,1
Наука,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1054304,7
Наука,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1054489,2
Наука,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1054601,1
Наука,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1054667,4
Наука,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1054794,1
Наука,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1055102,3
Наука,Финансы,31-35,9/24/2019 6:32:00 PM,Others,Другие,1055245,1
Общество,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1055405,2
Общество,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1055579,1
Общество,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1055770,2
Общество,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1055911,1
Общество,Политика,31-35,9/24/2019 6:32:00 PM,Others,Политика,1055984,3
Общество,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1056053,1
Общество,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1056239,6
Общество,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1056468,4
Общество,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1056532,2
Общество,Финансы,31-35,9/24/2019 6:32:00 PM,Others,Другие,1056650,1
Отношения,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1056792,1
Отношения,Здоровье,31-35,9/24/2019 6:32:00 PM,Others,Здоровье,1056909,2
Отношения,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1057114,1
Отношения,История,31-35,9/24/2019 6:32:00 PM,Others,История,1057175,1
Отношения,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1057238,2
Отношения,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1057342,1
Отношения,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1057599,1
Отношения,Ремонт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1057666,1
Отношения,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1057732,5
Отношения,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1057932,1
Отношения,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1058041,2
Подборки,Авто,31-35,9/24/2019 6:32:00 PM,Others,Авто,1058242,1
Подборки,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1058511,2
Подборки,Музыка,31-35,9/24/2019 6:32:00 PM,Others,Другие,1058791,1
Подборки,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1058852,3
Подборки,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1058932,5
Подборки,Сад и дача,31-35,9/24/2019 6:32:00 PM,Others,Сад и дача,1059280,2
Подборки,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1059399,5
Подборки,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1059467,1
Подборки,Технологии,31-35,9/24/2019 6:32:00 PM,Others,Другие,1059624,1
Полезные советы,Деньги,31-35,9/24/2019 6:32:00 PM,Others,Другие,1059771,2
Полезные советы,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1059834,2
Полезные советы,Здоровье,31-35,9/24/2019 6:32:00 PM,Others,Здоровье,1059946,2
Полезные советы,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1060294,2
Полезные советы,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1060371,1
Полезные советы,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1060457,1
Полезные советы,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1060522,4
Полезные советы,Сделай сам,31-35,9/24/2019 6:32:00 PM,Others,Другие,1060755,1
Полезные советы,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1060825,3
Полезные советы,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1060897,1
Полезные советы,Технологии,31-35,9/24/2019 6:32:00 PM,Others,Другие,1061024,2
Полезные советы,Финансы,31-35,9/24/2019 6:32:00 PM,Others,Другие,1061072,1
Психология,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1061173,2
Психология,Здоровье,31-35,9/24/2019 6:32:00 PM,Others,Здоровье,1061267,1
Психология,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1061325,1
Психология,Интерьеры,31-35,9/24/2019 6:32:00 PM,Others,Другие,1061371,1
Психология,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1061820,3
Психология,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1061999,1
Путешествия,Авто,31-35,9/24/2019 6:32:00 PM,Others,Авто,1062176,2
Путешествия,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1062445,1
Путешествия,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1062527,1
Путешествия,История,31-35,9/24/2019 6:32:00 PM,Others,История,1062592,1
Путешествия,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1062728,1
Путешествия,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1062787,3
Путешествия,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1062864,1
Путешествия,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1062911,1
Путешествия,Сад и дача,31-35,9/24/2019 6:32:00 PM,Others,Сад и дача,1063087,1
Путешествия,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1063189,1
Путешествия,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1063252,1
Путешествия,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1063296,1
Рассказы,Авто,31-35,9/24/2019 6:32:00 PM,Others,Авто,1063413,1
Рассказы,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1063501,1
Рассказы,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1063623,1
Рассказы,Искусство,31-35,9/24/2019 6:32:00 PM,Others,Искусство,1063704,2
Рассказы,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1063815,1
Рассказы,Психология,31-35,9/24/2019 6:32:00 PM,Others,Другие,1063992,1
Рассказы,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1064059,8
Рассказы,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1064317,1
Рассказы,Спорт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1064428,1
Россия,Авто,31-35,9/24/2019 6:32:00 PM,Others,Авто,1064543,2
Россия,Деньги,31-35,9/24/2019 6:32:00 PM,Others,Другие,1064606,1
Россия,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1064654,1
Россия,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1064774,3
Россия,Музыка,31-35,9/24/2019 6:32:00 PM,Others,Другие,1065077,2
Россия,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1065130,1
Россия,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1065186,1
Россия,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1065320,1
Россия,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1065437,1
Россия,Семейные отношения,31-35,9/24/2019 6:32:00 PM,Others,Семейные отношения,1065581,3
Россия,Семья,31-35,9/24/2019 6:32:00 PM,Others,Семья,1065655,2
Семья,Дети,31-35,9/24/2019 6:32:00 PM,Others,Дети,1066003,2
Семья,Знаменитости,31-35,9/24/2019 6:32:00 PM,Others,Знаменитости,1066186,2
Семья,История,31-35,9/24/2019 6:32:00 PM,Others,История,1066354,1
Семья,Кино,31-35,9/24/2019 6:32:00 PM,Others,Кино,1066412,1
Семья,Одежда,31-35,9/24/2019 6:32:00 PM,Others,Одежда,1066494,2
Семья,Полезные советы,31-35,9/24/2019 6:32:00 PM,Others,Полезные советы,1066563,3
Семья,Путешествия,31-35,9/24/2019 6:32:00 PM,Others,Путешествия,1066712,1
Семья,Ремонт,31-35,9/24/2019 6:32:00 PM,Others,Другие,1066762,1
Семья,Россия,31-35,9/24/2019 6:32:00 PM,Others,Россия,1066816,1
